"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","Level","clara.res.clustering"
"547",5,2,3,4,2,4,2,2,3,3,4,3,2,3,2,3,3,3,3,2,2,3,2,3,2,2.8,2
"548",5,1,3,2,3,4,3,3,2,2,4,3,4,3,4,4,2,1,2,1,2,2,3,2,3,2.72,2
"549",3,2,4,4,2,4,2,3,3,1,5,2,4,2,4,3,3,2,3,3,4,4,2,2,2,2.92,2
"550",3,2,4,4,4,5,3,4,2,2,5,3,4,3,4,4,1,2,1,2,1,2,2,1,3,2.84,2
"551",3,4,5,4,4,3,2,4,3,2,5,4,5,3,4,3,2,4,2,4,4,3,3,3,2,3.4,2
"552",5,4,2,4,4,2,3,4,2,1,2,4,5,2,4,4,1,2,1,2,1,2,2,1,1,2.6,2
"553",5,3,3,4,2,2,2,3,3,2,2,2,2,3,4,5,2,3,3,4,4,1,2,1,2,2.76,2
"554",5,2,2,2,4,2,3,3,3,2,3,2,3,2,3,5,2,2,2,1,1,1,2,2,1,2.4,2
"555",3,2,3,2,2,2,3,2,2,3,2,3,2,3,3,5,3,3,4,2,2,1,1,2,3,2.52,2
"556",3,3,2,2,4,3,2,2,2,3,3,2,3,3,3,5,2,1,2,1,2,2,1,1,2,2.36,2
"557",3,3,4,2,4,3,2,3,3,4,2,3,3,2,2,5,2,1,3,3,4,4,5,2,2,2.96,1
"558",2,3,3,2,2,3,3,4,3,4,3,2,3,3,3,4,1,2,2,1,2,2,1,1,2,2.44,2
"559",2,2,4,2,2,3,3,4,3,2,3,3,4,2,3,4,2,3,3,4,5,5,6,4,2,3.2,1
"560",2,2,4,4,2,3,2,3,3,2,2,2,4,3,2,3,2,1,2,1,2,1,1,1,2,2.24,2
"561",4,3,5,4,2,4,3,3,2,3,3,3,4,4,2,3,2,3,4,4,2,2,2,3,4,3.12,2
"562",4,3,2,4,2,3,3,2,2,2,4,2,2,4,4,3,2,1,2,1,2,2,1,1,2,2.4,2
"563",4,2,2,4,2,3,2,2,3,2,4,3,3,4,4,3,2,2,3,4,5,5,5,5,5,3.32,1
"564",5,3,1,2,3,4,2,2,3,2,4,3,2,4,4,3,2,2,3,2,2,2,2,2,2,2.64,2
"565",5,2,1,2,3,4,2,4,3,4,5,2,3,3,4,3,3,3,4,4,5,5,2,2,3,3.24,2
"566",3,3,2,2,3,5,3,4,3,4,2,3,3,3,3,4,3,2,2,3,3,3,2,3,2,2.92,2
"567",2,2,2,4,3,3,3,4,3,2,3,2,3,4,2,5,3,2,3,3,2,2,3,3,3,2.84,2
"568",1,3,4,3,1,2,2,3,4,2,2,3,3,3,2,5,1,2,2,1,2,3,2,2,4,2.48,2
"569",1,2,2,3,1,2,3,2,3,3,3,2,2,4,2,4,1,2,2,3,3,4,1,2,1,2.32,2
"570",2,3,4,2,2,2,2,3,4,2,2,3,3,3,3,5,2,1,2,1,4,4,3,2,1,2.6,2
"571",3,3,2,2,3,2,3,3,4,2,3,2,3,3,3,3,2,2,4,4,4,5,4,4,2,3,1
"572",3,3,2,4,4,3,2,4,3,3,2,3,5,5,3,3,1,2,1,4,3,2,2,2,1,2.8,2
"573",5,5,4,3,3,3,3,4,3,3,5,3,4,5,3,5,3,5,5,5,4,4,3,4,5,3.96,1
"574",5,3,3,2,1,3,5,5,3,2,3,4,1,5,3,4,2,5,3,5,2,1,4,5,3,3.28,1
"575",5,4,3,4,1,5,4,5,3,2,4,1,5,4,2,5,3,1,5,4,2,5,3,1,5,3.44,2
"576",5,4,3,5,4,2,4,5,4,3,2,4,5,3,5,4,2,5,3,5,3,5,3,5,1,3.76,1
"577",5,4,5,1,5,4,2,5,3,3,2,5,3,2,4,3,1,4,5,3,1,5,2,3,5,3.4,1
"578",5,5,3,4,3,4,2,5,3,5,5,2,5,5,5,3,4,3,4,2,4,2,2,2,5,3.68,2
"579",5,5,3,5,3,5,1,5,1,5,5,3,3,3,5,3,5,3,2,5,2,4,3,4,1,3.56,2
"580",5,5,4,3,4,3,4,5,4,3,4,4,5,5,4,3,4,5,3,5,2,3,3,4,1,3.8,1
"581",5,4,4,1,3,2,3,5,4,3,4,4,2,2,4,3,4,3,3,3,4,3,4,3,3,3.32,1
"582",5,5,2,4,2,4,2,5,4,4,3,4,3,4,3,4,3,2,4,3,4,4,4,4,3,3.56,1
"583",5,2,3,1,3,1,2,3,2,2,3,2,3,2,4,2,3,1,2,3,1,3,2,3,1,2.36,2
"584",5,2,3,4,2,3,1,4,3,4,2,2,4,2,4,2,4,2,2,4,2,3,2,3,1,2.8,2
"585",3,2,2,3,4,4,1,2,4,4,4,4,4,2,2,1,1,1,2,2,2,2,4,4,2,2.64,2
"586",3,1,1,2,4,4,2,1,1,2,2,4,4,4,2,1,1,2,2,2,4,4,4,1,2,2.4,2
"587",3,2,2,3,4,4,2,1,1,2,2,2,4,4,4,4,4,2,2,1,4,4,1,5,5,2.88,2
"588",3,2,1,1,4,4,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1.76,2
"589",3,1,1,4,4,4,4,2,1,1,2,4,2,2,1,1,2,4,2,2,2,1,1,1,4,2.24,2
"590",2,1,2,4,4,4,5,1,1,2,2,4,2,2,2,2,1,1,4,4,4,2,1,1,1,2.36,2
"591",4,2,1,1,2,3,3,1,2,2,4,2,1,1,2,2,1,1,1,2,2,4,4,2,2,2.08,2
"592",3,2,3,3,1,2,2,4,1,1,2,2,1,2,2,3,4,4,4,5,5,2,1,5,5,2.76,2
"593",3,2,1,2,4,4,5,5,5,5,2,2,1,4,1,2,2,3,2,2,1,2,3,3,2,2.72,1
"594",3,2,1,3,5,4,2,2,2,1,1,2,2,4,2,2,2,4,1,1,2,1,2,4,5,2.4,2
"595",2,1,2,2,4,4,1,1,1,2,2,2,2,1,4,1,2,2,1,1,2,4,4,2,4,2.16,2
"596",2,1,1,2,4,4,2,5,5,5,3,2,1,3,3,3,2,2,2,2,4,4,1,4,2,2.76,2
"597",2,4,2,1,1,2,4,4,5,5,5,5,2,2,1,1,1,2,4,4,2,4,2,4,1,2.8,1
"598",3,1,1,2,4,2,2,4,2,1,1,2,4,4,2,1,1,1,2,4,1,2,2,4,2,2.2,2
"599",3,2,4,5,5,1,1,2,2,1,1,2,4,4,2,2,2,4,4,2,1,4,2,2,1,2.52,2
"600",3,2,5,5,1,1,1,2,2,4,4,5,1,1,2,2,2,2,1,5,5,1,1,2,2,2.48,2
"601",2,1,1,3,4,4,1,1,2,2,2,1,1,4,4,2,2,4,2,2,1,1,2,1,1,2.04,2
"602",1,2,2,2,1,4,1,1,3,3,4,2,2,1,1,1,3,2,4,4,1,1,2,2,1,2.04,2
"603",3,1,1,2,3,3,5,2,5,2,2,5,1,1,3,5,5,5,5,1,1,2,5,4,3,3,1
"604",3,1,1,2,4,1,1,2,4,1,1,1,2,2,4,1,1,2,4,1,2,2,1,1,2,1.88,2
"605",1,3,3,4,1,1,2,2,2,3,4,4,4,1,1,2,2,1,1,1,4,4,5,1,2,2.36,2
"606",2,4,4,2,1,1,4,4,2,2,4,2,5,2,1,1,1,2,2,4,4,1,1,1,2,2.36,2
"607",2,2,4,1,1,2,2,1,1,1,2,2,4,1,4,4,2,1,1,4,4,4,1,1,1,2.12,2
"608",5,4,5,3,1,5,2,1,4,5,3,1,5,3,5,3,5,1,5,1,5,3,4,1,5,3.4,2
"609",5,3,5,3,1,4,1,5,3,1,5,4,2,1,4,2,5,3,4,5,4,2,1,4,2,3.16,2
"610",5,2,4,2,5,3,1,5,4,2,1,3,4,3,1,5,3,1,5,4,3,2,4,2,1,3,1
"611",5,3,5,2,5,2,4,5,5,3,2,4,3,1,4,2,5,3,4,2,3,1,4,1,3,3.24,1
"612",1,3,4,1,3,2,4,1,3,2,1,3,5,1,4,3,4,3,4,3,4,3,1,3,4,2.8,2
"613",4,3,2,4,2,4,2,5,4,3,3,1,2,3,3,2,3,2,4,2,4,2,4,2,3,2.92,2
"614",4,3,4,5,3,4,5,2,4,2,4,4,1,2,4,5,2,2,2,4,4,4,1,3,2,3.2,2
"615",2,3,4,5,2,3,4,4,2,4,2,5,4,2,4,4,1,2,4,3,3,5,4,2,3,3.24,1
"616",1,4,1,2,4,2,1,2,4,4,1,2,3,1,2,4,3,4,5,5,3,3,2,4,4,2.84,2
"617",1,2,3,2,1,2,4,1,2,1,2,4,4,1,5,1,5,5,5,2,1,4,1,2,3,2.56,2
"618",4,5,3,4,3,5,4,3,1,3,1,2,1,3,1,3,1,3,1,2,3,4,1,1,1,2.52,2
"619",1,2,2,4,1,1,2,4,4,5,5,1,1,5,2,5,5,2,2,5,1,2,4,5,2,2.92,2
"620",1,2,1,3,1,3,1,4,4,5,1,1,2,3,5,2,2,3,1,2,1,4,4,2,4,2.48,2
"621",3,1,1,4,1,4,5,5,1,2,3,4,6,8,3,4,4,6,7,2,4,5,6,1,2,3.68,1
"622",3,1,1,1,2,3,3,3,3,4,4,4,2,3,1,1,2,3,3,3,1,1,1,2,2,2.28,2
"623",3,1,2,2,2,1,1,3,4,4,1,1,2,2,1,2,2,2,1,3,4,4,1,2,2,2.12,2
"624",4,2,3,4,3,4,3,3,3,3,4,5,5,1,3,2,1,1,2,3,2,4,3,1,1,2.8,2
"625",4,2,4,4,4,4,2,2,2,4,3,2,1,2,3,5,4,4,3,3,2,2,3,4,5,3.12,2
"626",5,3,2,4,2,3,2,5,3,4,2,4,2,4,2,4,2,3,2,1,5,3,4,2,2,3,1
"627",5,1,5,1,3,1,3,5,2,1,3,2,2,4,3,1,3,4,3,2,3,2,3,1,2,2.6,1
"628",5,3,5,4,5,2,3,3,4,2,5,3,1,2,3,4,5,4,3,1,2,3,2,1,2,3.08,2
"629",5,4,5,4,1,2,4,3,5,3,4,5,2,1,3,1,2,1,3,4,3,4,3,4,5,3.24,1
"630",5,3,4,5,4,1,1,5,4,5,3,3,2,1,3,5,4,3,5,4,2,4,3,5,5,3.56,1
"631",5,5,4,5,2,2,1,5,5,4,5,1,2,3,2,1,3,5,5,4,5,3,2,1,5,3.4,1
"632",5,5,4,1,1,1,3,5,4,3,2,4,3,5,4,5,3,4,3,1,2,1,3,4,5,3.24,1
"633",5,4,5,4,5,3,1,5,1,2,2,3,3,4,3,5,4,5,1,1,2,3,4,3,5,3.32,2
"634",4,2,4,3,4,3,4,5,2,4,3,4,1,3,5,1,3,4,2,3,1,4,2,4,3,3.12,1
"635",3,4,2,5,2,3,4,4,2,1,5,3,1,4,2,3,4,2,1,3,2,4,2,5,2,2.92,2
"636",5,3,4,2,5,3,2,4,2,5,3,1,3,4,2,3,4,2,4,2,5,4,2,3,5,3.28,1
"637",5,2,3,4,2,5,3,4,2,4,1,5,3,4,2,3,4,2,4,3,1,5,1,4,2,3.12,2
"638",5,3,4,2,3,2,4,5,3,3,3,4,2,5,2,4,2,5,3,3,3,3,3,4,1,3.24,1
"639",1,1,5,5,2,3,5,4,5,4,4,5,5,2,1,4,4,5,4,2,3,5,1,5,4,3.56,1
"640",5,3,5,3,1,4,5,3,5,4,5,5,3,5,4,5,4,4,4,5,5,4,5,5,2,4.12,1
"641",5,3,1,1,5,3,5,4,4,4,5,1,1,3,1,1,1,1,3,3,3,3,1,3,5,2.8,1
"642",5,5,3,1,5,1,4,3,1,1,1,1,1,5,1,1,4,5,3,2,5,3,4,5,2,2.88,1
"643",3,5,1,3,5,1,4,3,2,4,4,2,1,4,4,3,2,2,2,2,3,2,2,5,5,2.96,2
"644",4,5,4,5,2,5,3,4,5,2,5,3,5,3,1,1,3,4,2,1,5,4,4,5,2,3.48,2
"645",4,5,3,1,5,3,5,4,3,5,3,5,2,5,5,3,5,2,3,4,2,1,3,4,3,3.52,1
"646",3,3,5,5,3,3,1,5,5,3,4,4,3,3,3,4,5,4,2,3,5,4,4,5,2,3.64,2
"647",5,3,1,5,5,4,2,5,4,4,4,5,5,5,3,5,3,3,5,1,4,5,5,3,1,3.8,1
"648",5,3,4,5,5,1,5,5,4,3,2,5,1,4,4,3,4,5,3,5,3,5,5,5,5,3.96,1
"649",3,4,3,5,5,2,1,5,5,5,4,5,5,5,5,3,5,5,3,4,1,5,1,4,4,3.88,2
"650",5,5,3,2,1,5,4,5,5,5,2,2,2,1,5,4,4,3,5,3,5,3,3,5,2,3.56,1
"651",5,5,3,2,5,4,4,5,3,5,4,3,4,1,3,5,3,5,3,5,3,5,4,3,5,3.88,2
"652",5,2,3,4,5,5,4,1,2,4,5,3,1,5,5,1,1,2,4,5,4,4,3,5,4,3.48,1
"653",3,3,4,5,3,5,3,1,4,5,4,5,3,5,5,3,3,2,1,2,1,4,2,5,3,3.36,2
"654",5,4,3,2,5,3,7,2,4,4,1,3,3,4,5,3,2,4,4,2,4,2,4,4,5,3.56,1
"655",3,2,4,1,5,5,4,3,3,5,2,4,1,5,2,4,4,5,1,3,3,4,5,4,3,3.4,1
"656",3,3,3,3,3,1,4,4,5,3,3,3,3,4,4,5,2,3,1,4,1,3,3,4,5,3.2,2
"657",5,3,4,5,4,1,2,3,5,3,5,5,3,2,4,3,1,4,4,4,1,5,3,5,3,3.48,1
"658",3,4,5,3,5,3,1,4,5,4,5,3,5,4,1,5,3,2,4,3,5,4,4,3,4,3.68,1
"659",5,4,3,4,5,3,5,2,4,5,1,4,2,5,3,2,4,3,4,4,5,5,5,3,5,3.8,1
"660",5,1,3,1,4,1,3,2,4,2,1,3,3,5,4,5,2,5,3,2,3,1,5,4,4,3.04,1
"661",3,4,4,5,5,3,1,5,4,5,3,2,5,4,2,3,4,2,1,5,3,1,3,5,3,3.4,2
"662",3,5,3,5,3,2,4,5,4,3,4,5,4,4,2,5,4,1,5,4,5,5,5,1,1,3.68,1
"663",3,4,3,2,4,5,3,5,5,5,3,3,3,4,2,4,5,2,4,3,1,5,5,3,3,3.56,1
"664",5,3,4,5,4,3,5,3,5,3,3,5,2,4,2,4,3,4,2,5,2,4,5,3,2,3.6,1
"665",5,3,3,3,4,4,4,5,1,1,1,3,3,4,4,1,5,4,4,1,5,5,2,4,4,3.32,1
"666",5,4,3,5,1,4,5,5,1,4,3,4,1,1,5,2,3,3,5,5,4,4,4,5,2,3.52,1
"667",5,4,4,3,5,3,2,3,3,4,3,2,2,2,1,2,3,5,1,4,2,2,4,3,1,2.92,2
"668",5,3,4,3,3,5,3,4,4,3,2,3,4,3,2,3,5,4,2,1,5,4,1,5,3,3.36,2
"669",4,4,3,1,3,4,5,2,4,4,2,2,4,5,3,1,5,2,3,4,2,5,3,2,4,3.24,1
"670",3,4,3,4,3,2,1,4,3,2,4,4,4,3,3,3,2,4,3,4,4,5,4,5,2,3.32,1
"671",4,3,3,3,2,3,2,5,4,3,4,4,4,4,1,5,4,3,2,5,1,4,2,3,4,3.28,2
"672",4,2,4,1,4,2,3,5,4,2,1,4,4,5,4,5,1,1,2,2,5,4,2,5,4,3.2,1
"673",5,3,4,5,4,1,2,3,5,3,5,5,5,3,5,5,5,4,5,3,1,1,5,4,5,3.84,1
"674",3,4,5,3,5,3,1,4,5,4,5,4,5,5,5,5,3,2,4,5,4,5,5,3,5,4.08,1
"675",5,4,3,4,5,3,5,2,4,5,1,5,2,4,5,1,2,2,1,5,5,4,5,5,3,3.6,1
"676",5,1,3,1,4,1,3,2,4,2,1,3,3,5,4,3,5,4,5,5,4,2,3,4,2,3.16,1
"677",3,4,4,5,5,3,1,5,4,5,3,3,1,3,3,5,4,3,5,4,4,2,5,4,1,3.56,1
"678",3,5,3,5,3,2,4,5,4,3,4,5,2,2,4,3,4,5,4,3,4,2,4,5,2,3.6,1
"679",3,4,3,2,4,5,3,5,5,5,3,4,3,3,3,5,5,4,5,2,4,2,4,3,4,3.72,1
"680",5,4,5,3,5,2,5,5,4,5,4,4,2,5,5,2,2,4,4,3,4,4,1,5,4,3.84,1
"681",3,4,5,6,7,8,9,4,2,1,2,1,2,4,5,3,3,3,1,1,1,5,2,3,3,3.52,2
"682",1,1,1,3,2,5,2,1,2,1,1,3,1,1,3,4,2,5,2,2,2,1,2,3,5,2.24,2
"683",5,4,5,3,5,4,5,3,5,1,5,3,5,3,5,4,4,1,5,4,3,2,3,5,4,3.84,1
"684",4,3,2,5,3,5,4,3,2,4,5,4,3,4,5,3,5,5,4,3,2,2,1,1,3,3.4,2
"685",3,5,3,5,3,3,3,5,5,4,4,2,3,5,3,5,1,4,2,1,4,2,1,1,1,3.12,2
"686",1,4,5,3,5,3,5,4,5,3,5,4,4,3,4,4,2,1,5,4,4,2,1,5,3,3.56,1
"687",4,3,5,3,5,4,1,4,3,5,1,4,5,3,5,2,3,4,2,1,4,2,3,5,4,3.4,2
"688",3,3,3,1,4,4,5,3,3,3,3,3,5,4,4,4,2,3,5,4,5,2,5,5,4,3.6,1
"689",4,5,4,1,2,3,5,3,5,5,3,1,3,5,3,3,5,1,4,5,3,4,3,5,3,3.52,1
"690",5,3,5,3,1,4,5,4,5,3,5,3,5,1,1,5,3,5,3,5,2,5,3,3,5,3.68,1
"691",3,4,5,3,5,2,4,5,1,4,2,5,5,3,3,5,3,4,1,5,3,5,3,3,3,3.56,2
"692",3,1,4,1,3,2,4,2,1,3,3,5,3,4,1,3,5,3,5,3,5,3,1,5,3,3.04,1
"693",4,5,5,3,1,5,4,5,3,2,5,3,1,1,1,5,3,5,3,5,3,1,4,3,4,3.36,1
"694",3,5,3,2,4,5,4,3,4,5,4,4,5,3,1,2,4,5,4,4,5,5,4,5,4,3.88,1
"695",3,2,4,5,3,5,5,5,3,3,3,4,5,3,5,2,1,2,1,4,4,5,5,5,1,3.52,2
"696",4,5,4,3,5,3,5,3,3,5,2,3,3,5,3,2,3,3,4,5,4,2,1,3,4,3.48,1
"697",3,3,4,4,4,5,1,1,1,3,3,5,3,4,2,3,1,5,5,1,4,4,4,3,5,3.24,1
"698",3,5,1,4,5,5,1,4,3,4,1,5,3,5,2,3,2,4,5,5,4,4,4,3,4,3.56,1
"699",4,3,5,3,2,3,3,4,3,2,2,2,4,2,2,5,5,3,2,3,2,1,1,5,3,2.96,2
"700",4,3,3,5,3,4,4,3,2,3,4,3,2,2,2,5,3,3,5,4,4,5,5,5,3,3.56,1
"701",3,1,3,4,5,2,4,4,2,2,4,2,5,3,4,1,2,4,5,4,4,5,5,5,4,3.48,1
"702",3,4,3,2,1,4,3,2,4,4,4,5,2,3,3,3,4,4,2,1,4,2,1,5,4,3.08,2
"703",3,3,2,3,2,5,4,3,4,4,4,3,3,3,3,4,2,1,5,4,4,2,1,5,3,3.2,2
"704",4,1,4,2,3,5,4,2,1,4,4,5,2,4,5,2,3,4,2,1,4,2,3,3,4,3.12,2
"705",2,4,1,4,2,4,1,5,4,4,5,4,4,5,2,4,2,3,5,4,5,2,5,3,4,3.52,1
"706",4,2,4,2,4,4,2,5,3,1,3,2,4,3,1,3,5,1,4,5,3,4,3,4,3,3.16,2
"707",4,2,4,1,3,5,2,3,1,5,2,4,1,5,3,5,3,5,3,5,2,5,3,4,2,3.28,2
"708",5,3,4,5,2,4,4,2,4,3,1,5,3,2,4,4,5,5,3,1,5,4,5,4,5,3.68,1
"709",4,4,1,3,4,3,5,3,4,2,3,5,4,5,2,3,5,3,2,4,5,4,3,3,2,3.44,1
"710",5,4,5,3,2,3,5,5,5,3,4,4,1,1,4,5,3,5,3,5,2,5,1,1,5,3.56,1
"711",2,1,3,1,3,1,3,1,2,1,2,3,1,3,1,3,1,3,1,3,4,2,2,1,4,2.08,2
"712",2,1,3,4,1,5,2,1,3,1,3,1,2,1,4,1,3,1,4,1,3,4,2,1,4,2.32,2
"713",4,1,3,1,3,1,4,2,1,3,1,3,1,2,1,3,1,2,4,2,1,2,4,5,3,2.32,1
"714",5,4,5,3,5,4,5,5,1,1,3,2,3,3,3,5,4,4,5,5,3,5,2,4,3,3.68,1
"715",5,3,5,2,5,1,4,5,5,4,4,3,3,3,1,3,5,3,5,4,4,4,3,2,3,3.56,1
"716",5,2,3,4,5,5,4,1,2,4,5,3,4,5,3,5,1,1,3,5,3,3,4,5,2,3.48,2
"717",2,1,5,2,1,3,2,2,1,5,4,1,3,1,3,1,3,1,2,4,2,4,5,4,5,2.68,2
"718",2,5,2,1,3,2,4,2,1,1,3,1,4,5,2,3,4,4,1,2,4,5,2,3,3,2.76,2
"719",5,4,2,1,5,4,2,5,4,1,2,2,2,4,4,5,4,3,2,2,1,4,4,3,4,3.16,2
"720",2,2,3,4,4,4,2,2,2,1,2,4,4,4,4,2,1,1,1,4,2,1,1,1,2,2.4,2
"721",3,2,2,2,3,3,3,3,3,3,3,1,1,2,4,4,1,1,2,1,1,1,1,1,4,2.2,2
"722",4,1,5,3,4,3,4,3,3,4,2,4,1,3,5,2,4,1,5,3,1,4,4,1,5,3.16,1
"723",5,4,1,3,1,1,2,4,3,5,1,2,4,5,2,3,4,3,5,5,2,2,4,5,2,3.12,1
"724",1,2,4,5,3,2,1,4,3,3,5,4,3,5,4,3,3,5,4,2,5,1,5,3,1,3.24,1
"725",1,5,1,4,2,2,3,4,4,3,5,3,2,2,4,2,3,5,1,5,2,4,2,4,5,3.12,2
"726",2,4,3,5,1,1,2,2,4,3,2,3,1,4,3,4,2,1,4,1,5,3,2,1,5,2.72,1
"727",2,1,2,3,4,5,4,3,1,5,2,4,1,3,5,2,5,4,2,4,4,1,4,3,1,3,2
"728",1,4,2,5,1,3,4,4,5,4,2,5,2,4,1,2,4,1,3,1,5,2,3,1,5,2.96,1
